Model,submission,N_B,Y,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Hub License,Epoch_AI_Open_Weights,type_group,family,namespace,license_permissive,strict_open,license_only_unverified,license_explicit_no,epoch_publication,publication_lag_days,t_month,logN
v000000/Qwen2.5-14B-Gutenberg-1e-Delta,2024-09-28,14.77,40.87901381911441,80.45120280854799,48.6166718794722,52.64350453172205,10.514541387024613,9.379427083333336,43.668735224586285,apache-2.0,Yes,posttrained,qwen,v000000,True,True,False,False,2024-09-19,9.0,3.679671457905544,1.1693804953119495
v000000/Qwen2.5-14B-Gutenberg-Instruct-Slerpeno,2024-12-07,14.77,41.36227864094851,81.97493760998594,48.45212383388064,53.24773413897282,10.850111856823268,10.053906250000002,43.59485815602837,apache-2.0,Yes,merge,qwen,v000000,True,True,False,False,2024-09-19,79.0,5.979466119096509,1.1693804953119495
v000000/Qwen2.5-Lumen-14B,2024-09-20,14.77,41.137851148922614,80.63604569209697,48.50786084405761,53.625377643504535,10.402684563758392,10.291145833333337,43.36399231678487,apache-2.0,,posttrained,qwen,v000000,True,False,True,False,,,3.4168377823408624,1.1693804953119495
vhab10/Llama-3.1-8B-Base-Instruct-SLERP,2024-09-29,8.03,19.274793547951987,29.0711977552893,29.92604162309261,12.009063444108762,6.152125279642054,9.366145833333334,29.12418735224587,mit,,merge,llama,vhab10,True,False,True,False,,,3.7125256673511293,0.9047155452786809
vhab10/Llama-3.2-Instruct-3B-TIES,2024-11-23,1.848,17.33432617767801,47.27367828472896,19.183159360187968,9.818731117824774,2.572706935123044,3.873697916666666,21.28398345153665,mit,,merge,llama,vhab10,True,False,True,False,,,5.519507186858316,0.2667019668840879
vhab10/llama-3-8b-merged-linear,2024-09-26,4.65,23.911368336894068,59.16634529714492,27.8160513277408,8.157099697885197,6.599552572706939,11.681510416666669,30.04765070921986,mit,,merge,llama,vhab10,True,False,True,False,,,3.6139630390143735,0.667452952889954
vicgalle/CarbonBeagle-11B,2024-06-26,10.732,22.470185912589034,54.15298075772285,33.06060419684841,6.193353474320242,6.935123042505594,9.18723958333334,25.29181442080378,apache-2.0,,posttrained,namespace:vicgalle,vicgalle,True,False,True,False,,,0.5913757700205339,1.0306806639999013
vicgalle/CarbonBeagle-11B-truthy,2024-07-13,10.732,21.31996250525653,52.12214701436632,33.98837559181831,4.909365558912387,6.599552572706939,4.112760416666666,26.18757387706856,apache-2.0,,posttrained,namespace:vicgalle,vicgalle,True,False,True,False,,,1.1498973305954825,1.0306806639999013
vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,2024-07-24,8.031,22.56595247127864,57.62510139762497,30.50962474895478,7.628398791540786,6.263982102908276,10.062239583333334,23.30636820330969,apache-2.0,,posttrained,llama,vicgalle,True,False,True,False,,,1.51129363449692,0.9047696259065952
vicgalle/Configurable-Llama-3.1-8B-Instruct,2024-08-05,8.03,28.01011138792457,83.12399987588486,29.661397892084384,17.29607250755287,3.243847874720355,5.934375,28.800975177304966,apache-2.0,,posttrained,llama,vicgalle,True,False,True,False,,,1.9055441478439425,0.9047155452786809
vicgalle/Configurable-Yi-1.5-9B-Chat,2024-06-26,8.829,26.162899498605693,43.234506664538976,35.33444508462291,20.46827794561933,12.416107382550338,12.02265625,33.5014036643026,apache-2.0,,posttrained,yi,vicgalle,True,False,True,False,,,0.5913757700205339,0.9459115168192734
vicgalle/ConfigurableBeagle-11B,2024-06-26,10.732,22.622956003400237,58.34452585805663,32.392022902811185,4.305135951661631,6.935123042505594,7.379427083333333,26.38150118203309,apache-2.0,,posttrained,namespace:vicgalle,vicgalle,True,False,True,False,,,0.5913757700205339,1.0306806639999013
vicgalle/ConfigurableHermes-7B,2024-06-26,7.242,19.536295414907375,54.10798902467674,23.158164380406475,4.758308157099698,3.5794183445190177,9.110937500000004,22.50295508274231,apache-2.0,,posttrained,namespace:vicgalle,vicgalle,True,False,True,False,,,0.5913757700205339,0.8598585204809929
vicgalle/ConfigurableSOLAR-10.7B,2024-06-26,10.732,20.153450201779847,50.995580614990445,27.45095014166692,6.646525679758309,6.487695749440718,5.193229166666667,24.146719858156025,apache-2.0,,posttrained,namespace:vicgalle,vicgalle,True,False,True,False,,,0.5913757700205339,1.0306806639999013
vicgalle/Humanish-RP-Llama-3.1-8B,2024-08-03,8.03,25.423199454688373,66.69259786256023,29.95856031523668,15.181268882175228,4.921700223713646,8.26770833333333,27.51736111111111,apache-2.0,,posttrained,llama,vicgalle,True,False,True,False,,,1.839835728952772,0.9047155452786809
vicgalle/Merge-Mistral-Prometheus-7B,2024-06-26,7.242,16.58664234759141,48.48014379623842,18.41040626692948,1.812688821752266,1.789709172259505,9.950000000000005,19.0769060283688,apache-2.0,,merge,mistral,vicgalle,True,False,True,False,,,0.5913757700205339,0.8598585204809929
vicgalle/Merge-Mixtral-Prometheus-8x7B,2024-06-26,46.703,24.768981526162975,57.44025851407598,34.65142126614313,9.290030211480364,7.829977628635347,9.585416666666667,29.81678486997636,apache-2.0,,merge,namespace:vicgalle,vicgalle,True,False,True,False,,,0.5913757700205339,1.669344778673157
vicgalle/Roleplay-Llama-3-8B,2024-06-26,8.03,24.020182936148974,73.20221456845613,28.554603909240623,9.138972809667674,1.45413870246085,1.6773437499999992,30.093823877068555,apache-2.0,,posttrained,llama,vicgalle,True,False,True,False,,,0.5913757700205339,0.9047155452786809
viettelsecurity-ai/security-llama3.2-3b,2025-03-04,3.213,19.977384437548874,59.08888416069362,20.597405725871987,12.613293051359516,3.243847874720355,3.9049479166666674,20.41592789598109,,,posttrained,llama,viettelsecurity-ai,False,False,False,False,,,8.837782340862423,0.5069107255515181
vihangd/smart-dan-sft-v0.1,2024-08-20,0.379,3.8712125378316156,15.764615664215391,3.1255992643495936,0.9818731117824772,0.6711409395973182,1.1067708333333328,1.5772754137115832,apache-2.0,,posttrained,namespace:vihangd,vihangd,True,False,True,False,,,2.3983572895277208,-0.42136079003192767
voidful/smol-360m-ft,2024-11-28,0.362,4.7899302409628595,20.131030111216017,3.0227064431492727,0.8308157099697886,0.0,3.787239583333333,0.967789598108746,apache-2.0,,posttrained,namespace:voidful,voidful,True,False,True,False,,,5.683778234086242,-0.4412914294668343
vonjack/MobileLLM-125M-HF,2024-11-15,0.125,5.565351724961826,21.07275362704292,3.146583712799116,0.906344410876133,1.342281879194629,5.106770833333335,1.8173758865248213,cc-by-nc-4.0,,pretrained,namespace:vonjack,vonjack,False,False,False,False,,,5.256673511293634,-0.9030899869919435
vonjack/Phi-3-mini-4k-instruct-LLaMAfied,2025-01-03,3.821,26.968080141379957,57.87488308798432,40.20185213345416,13.821752265861026,10.738255033557047,7.110937500000002,32.06080082742317,mit,,posttrained,llama,vonjack,True,False,True,False,,,6.86652977412731,0.5821770376884089
vonjack/Phi-3.5-mini-instruct-hermes-fc-json,2024-11-05,4.132,4.642406244437133,14.15843295788508,2.390836087243887,0.7552870090634441,0.5592841163310973,8.450260416666667,1.540336879432624,apache-2.0,Yes,posttrained,phi,vonjack,True,True,False,False,2024-04-23,196.0,4.9281314168377826,0.6161603128475829
vonjack/Qwen2.5-Coder-0.5B-Merged,2024-11-19,0.63,6.97969326972041,30.99708772723041,3.588738438643756,3.776435045317221,0.4474272930648763,0.8263020833333333,2.24216903073286,,,posttrained,qwen,vonjack,False,False,False,False,,,5.388090349075975,-0.2006594505464183
vonjack/SmolLM2-1.7B-Merged,2024-11-18,1.711,12.23422955589429,36.979658417443495,10.766530256983184,6.268882175226587,3.9149888143176734,3.832291666666668,11.643026004728132,,,posttrained,smollm,vonjack,False,False,False,False,,,5.3552361396303905,0.23325000954110028
vonjack/SmolLM2-135M-Merged,2024-11-15,0.135,5.872429779192969,24.82967415346836,4.587041236226676,1.1329305135951662,0.0,3.4401041666666674,1.2448286052009452,,,posttrained,smollm,vonjack,False,False,False,False,,,5.256673511293634,-0.8696662315049939
vonjack/SmolLM2-360M-Merged,2024-11-15,0.362,7.294376590792457,32.05871531979592,4.741734006734007,1.7371601208459215,0.7829977628635317,3.357812500000001,1.087839834515365,,,posttrained,smollm,vonjack,False,False,False,False,,,5.256673511293634,-0.4412914294668343
w4r10ck/SOLAR-10.7B-Instruct-v1.0-uncensored,2024-10-11,10.732,21.621994458789136,38.84060958257423,33.858639234912964,6.570996978851963,5.92841163310962,18.49348958333333,26.03981973995272,apache-2.0,,posttrained,namespace:w4r10ck,w4r10ck,True,False,True,False,,,4.1067761806981515,1.0306806639999013
wanlige/li-14b-v0.4,2025-02-26,14.77,43.65996249118637,81.32798751756451,50.384177102490106,55.740181268882175,11.85682326621924,16.349999999999998,46.30060579196218,,,merge,namespace:wanlige,wanlige,False,False,False,False,,,8.640657084188911,1.1693804953119495
wanlige/li-14b-v0.4-slerp,2025-02-26,14.766,37.79262489578497,46.05967721201967,51.046628177994485,41.918429003021146,20.02237136465324,19.12708333333333,48.58156028368795,,,merge,namespace:wanlige,wanlige,False,False,False,False,,,8.640657084188911,1.1692628640864462
wanlige/li-14b-v0.4-slerp0.1,2025-02-26,14.766,42.906109293180656,79.22722819895654,50.88127296750732,53.32326283987915,14.5413870246085,11.750000000000002,47.71350472813239,,,merge,namespace:wanlige,wanlige,False,False,False,False,,,8.640657084188911,1.1692628640864462
wannaphong/KhanomTanLLM-Instruct,2024-08-29,3.447,4.8192843205392455,16.211762567764644,3.944866059804924,1.3595166163141994,1.789709172259505,4.291145833333334,1.3187056737588652,apache-2.0,,posttrained,namespace:wannaphong,wannaphong,True,False,True,False,,,2.6940451745379876,0.5374412834079476
waqasali1707/Beast-Soul-new,2024-08-07,7.242,22.10838822353402,50.29865202108184,33.044262388969805,7.02416918429003,4.36241610738255,14.503645833333335,23.41718380614657,,,merge,namespace:waqasali1707,waqasali1707,False,False,False,False,,,1.9712525667351128,0.8598585204809929
wave-on-discord/qwent-7b,2024-09-30,7.616,8.797033099146908,20.148539209298,18.066398100675865,0.3776435045317221,2.0134228187919474,5.473697916666668,6.702497044917257,,,merge,qwen,wave-on-discord,False,False,False,False,,,3.7453798767967146,0.8817269353764179
weathermanj/Menda-3B-500,2025-03-10,3.086,27.910059821789428,63.53021095138676,26.596424541570496,37.235649546827794,5.033557046979867,7.565625,27.498891843971627,other,,posttrained,namespace:weathermanj,weathermanj,False,False,False,False,,,9.034907597535934,0.4893959217271294
weathermanj/Menda-3b-750,2025-03-09,3.086,27.8334490624049,63.35035483627885,26.375984192530563,37.160120845921455,5.033557046979867,7.240104166666668,27.840573286052013,other,,posttrained,namespace:weathermanj,weathermanj,False,False,False,False,,,9.00205338809035,0.4893959217271294
weathermanj/Menda-3b-Optim-100,2025-03-10,3.086,27.957516413922587,63.98234462337709,26.024032164105297,37.160120845921455,5.257270693512303,7.979427083333333,27.34190307328605,other,,posttrained,namespace:weathermanj,weathermanj,False,False,False,False,,,9.034907597535934,0.4893959217271294
weathermanj/Menda-3b-Optim-200,2025-03-10,3.086,27.967747014863694,63.74752323834093,26.07213126581908,37.31117824773414,4.36241610738255,8.712760416666667,27.60047281323877,other,,posttrained,namespace:weathermanj,weathermanj,False,False,False,False,,,9.034907597535934,0.4893959217271294
win10/ArliAI-RPMax-v1.3-merge-13.3B,2024-11-17,13.265,16.531629526309775,30.38260703821416,23.029799582073213,3.927492447129909,3.243847874720355,14.16380208333333,24.442228132387704,,,merge,namespace:win10,win10,False,False,False,False,,,5.322381930184805,1.122707254318348
win10/Breeze-13B-32k-Instruct-v1_0,2024-06-26,12.726,15.461558427858103,35.84311848118548,25.258698638977545,1.283987915407855,1.9015659955257265,11.058072916666667,17.423906619385342,apache-2.0,,merge,namespace:win10,win10,True,False,True,False,,,0.5913757700205339,1.1046919189002056
win10/EVA-Norns-Qwen2.5-v0.1,2024-11-18,7.616,26.432796717883946,62.19630580193885,30.06094150146785,26.132930513595166,4.697986577181204,8.563802083333334,26.94481382978724,,,merge,qwen,win10,False,False,False,False,,,5.3552361396303905,0.8817269353764179
win10/Llama-3.2-3B-Instruct-24-9-29,2024-10-11,3.213,24.004698090064014,73.32211864519475,24.196425775209622,17.069486404833835,3.243847874720355,1.4401041666666683,24.756205673758867,llama3.2,,posttrained,llama,win10,False,False,False,False,,,4.1067761806981515,0.5069107255515181
win10/Norns-Qwen2.5-12B,2024-11-17,12.277,17.708127562863925,48.969733640075,23.76925747689573,8.38368580060423,4.4742729306487705,2.2028645833333327,18.44895094562648,,,merge,qwen,win10,False,False,False,False,,,5.322381930184805,1.0890922558427194
win10/Norns-Qwen2.5-7B,2024-11-18,7.616,26.380789509358355,61.22211288270678,30.250415044309648,26.28398791540785,4.586129753914992,9.1265625,26.81552895981087,,,merge,qwen,win10,False,False,False,False,,,5.3552361396303905,0.8817269353764179
win10/Qwen2.5-2B-Instruct,2024-12-20,2.9,10.57067746533664,22.7289148348604,12.07194568570475,2.2658610271903323,2.348993288590602,13.63046875,10.37788120567376,,,merge,qwen,win10,False,False,False,False,,,6.406570841889117,0.4623979978989561
win10/llama3-13.45b-Instruct,2024-06-26,13.265,17.340222099927356,41.44348107465968,26.67569043948038,2.416918429003021,1.1185682326621946,6.3283854166666655,26.0582890070922,llama3,,posttrained,llama,win10,False,False,False,False,,,0.5913757700205339,1.122707254318348
win10/miscii-14b-1M-0128,2025-01-30,14.766,35.33959615681345,41.80818007331658,37.27434361892823,47.73413897280967,17.67337807606264,28.7546875,38.79284869976359,apache-2.0,,merge,namespace:win10,win10,True,False,True,False,,,7.753593429158111,1.1692628640864462
winglian/Llama-3-8b-64k-PoSE,2024-06-26,8.03,11.143207450567287,28.569085581811816,13.30731679540503,4.154078549848943,1.45413870246085,3.077343750000001,16.297281323877066,,,posttrained,llama,winglian,False,False,False,False,,,0.5913757700205339,0.9047155452786809
winglian/llama-3-8b-256k-PoSE,2024-06-26,8.03,6.633243929125161,29.091144829053576,5.502848923020156,1.9637462235649543,1.0067114093959737,0.9440104166666662,1.291001773049644,,,posttrained,llama,winglian,False,False,False,False,,,0.5913757700205339,0.9047155452786809
wzhouad/gemma-2-9b-it-WPO-HB,2025-01-07,9.242,24.97756909058171,54.37029304467701,36.66169583479774,15.332326283987916,13.31096196868009,3.9656250000000006,26.22451241134752,,,posttrained,gemma,wzhouad,False,False,False,False,,,6.997946611909651,0.9657659641826862
x0000001/Deepseek-Lumen-R1-Qwen2.5-14B,2025-01-29,14.77,26.028524707214856,44.36107306391486,22.725259750809624,27.794561933534744,4.697986577181204,19.04609375,37.54617316784869,apache-2.0,,posttrained,qwen,x0000001,True,False,True,False,,,7.7207392197125255,1.1693804953119495
xMaulana/FinMatcha-3B-Instruct,2024-10-22,3.213,24.14212432324268,75.48283000217202,23.19102296943548,14.350453172205436,2.572706935123044,5.016666666666668,24.23906619385342,apache-2.0,,posttrained,namespace:xmaulana,xmaulana,True,False,True,False,,,4.468172484599589,0.5069107255515181
xinchen9/Llama3.1_8B_Instruct_CoT,2024-09-19,8.03,16.316624597778073,29.73565694579272,21.14286611806116,6.042296072507553,6.935123042505594,13.166145833333337,20.877659574468087,apache-2.0,,posttrained,llama,xinchen9,True,False,True,False,,,3.383983572895277,0.9047155452786809
xinchen9/Llama3.1_CoT,2024-09-06,8.03,13.741515006547855,22.461624046419058,19.899123541883053,3.8519637462235647,5.145413870246088,11.773958333333333,19.317006501182032,apache-2.0,,posttrained,llama,xinchen9,True,False,True,False,,,2.9568788501026693,0.9047155452786809
xinchen9/Llama3.1_CoT_V1,2024-09-07,8.03,14.734826092960331,24.52991396162183,20.166003338515427,3.3232628398791544,3.9149888143176734,16.419010416666666,20.05577718676123,apache-2.0,,posttrained,llama,xinchen9,True,False,True,False,,,2.9897330595482545,0.9047155452786809
xinchen9/Mistral-7B-CoT,2024-09-23,7.242,11.26567589705759,27.83470081605695,14.80619341451162,2.492447129909366,0.0,8.195052083333335,14.265661938534278,apache-2.0,,posttrained,mistral,xinchen9,True,False,True,False,,,3.515400410677618,0.8598585204809929
xinchen9/llama3-b8-ft-dis,2024-07-11,8.03,13.97349198756153,15.459868703927802,24.72745698442778,3.927492447129909,8.389261744966444,6.405208333333333,24.931663711583923,apache-2.0,,posttrained,llama,xinchen9,True,False,True,False,,,1.0841889117043122,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-Iter2_bt_2b-table,2024-10-01,8.03,22.823848851733704,63.74752323834093,27.42282120153998,9.214501510574015,1.230425055928408,5.483333333333334,29.84448877068557,,,posttrained,llama,xkp24,False,False,False,False,,,3.7782340862423,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-Iter2_bt_8b-table,2024-10-01,8.03,24.502405108853072,72.74509412802476,29.398353220629613,8.459214501510575,1.342281879194629,5.104947916666667,29.9645390070922,,,posttrained,llama,xkp24,False,False,False,False,,,3.7782340862423,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-Iter2_gp_2b-table,2024-09-30,8.03,22.639173242532337,65.68593553992297,27.69519951055004,8.91238670694864,1.230425055928408,2.291145833333333,30.019946808510632,,,posttrained,llama,xkp24,False,False,False,False,,,3.7453798767967146,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-Iter2_gp_8b-table,2024-09-30,8.03,23.073734600438332,66.20799478716472,28.508587310114308,8.610271903323262,1.230425055928408,5.001041666666667,28.88408687943262,,,posttrained,llama,xkp24,False,False,False,False,,,3.7453798767967146,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-score-Iter2_bt_2b-table-0.001,2024-10-01,8.03,22.42453458288846,60.42278931014154,27.61371406788812,9.969788519637463,1.230425055928408,5.216666666666668,30.093823877068555,,,posttrained,llama,xkp24,False,False,False,False,,,3.7782340862423,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-score-Iter2_bt_8b-table-0.002,2024-10-01,8.03,24.203175690452312,71.31876753680235,28.574878539626724,8.534743202416918,1.1185682326621946,6.067708333333335,29.604388297872337,,,posttrained,llama,xkp24,False,False,False,False,,,3.7782340862423,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-score-Iter2_gp_2b-table-0.001,2024-09-30,8.03,21.791088842864806,59.4710922574325,26.943904089240508,10.725075528700906,1.230425055928408,2.328385416666666,30.04765070921986,,,posttrained,llama,xkp24,False,False,False,False,,,3.7453798767967146,0.9047155452786809
xkp24/Llama-3-8B-Instruct-SPPO-score-Iter2_gp_8b-table-0.002,2024-10-01,8.03,23.12157632033239,64.53188650558296,28.046977965255564,9.365558912386708,1.342281879194629,7.334375000000001,28.10837765957446,,,posttrained,llama,xkp24,False,False,False,False,,,3.7782340862423,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_bt_2b-table,2024-09-29,8.03,21.357658866973082,57.5601625908146,26.866404089240515,9.969788519637463,1.230425055928408,2.9794270833333325,29.539745862884164,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_bt_8b-table,2024-09-29,8.03,24.132871091204738,70.34457461757027,29.73123940180749,9.667673716012084,1.230425055928408,3.904947916666666,29.918365839243503,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_gp_2b-table,2024-09-29,8.03,22.08358104722241,60.23794642659256,27.892403263090213,10.42296072507553,1.230425055928408,3.187239583333333,29.53051122931442,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-Iter3_gp_8b-table,2024-09-29,8.03,23.235948102250973,66.20300801872366,28.43982384277912,9.365558912386708,1.230425055928408,5.1265625,29.050310283687946,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-score-Iter3_bt_2b-table-0.001,2024-09-29,8.03,20.90534117256461,53.363630722039744,27.145373836403248,9.818731117824774,1.230425055928408,4.712760416666668,29.161125886524825,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-score-Iter3_bt_8b-table-0.002,2024-09-29,8.03,23.550849013748405,68.5160928558447,29.740550305634912,7.175226586102719,1.1185682326621946,5.630468750000001,29.12418735224587,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/Llama-3-8B-Instruct-SPPO-score-Iter3_gp_2b-table-0.001,2024-09-29,8.03,20.7748680596979,54.82242671666733,26.839803365680336,8.91238670694864,1.45413870246085,2.9421875,29.678265366430256,,,posttrained,llama,xukp20,False,False,False,False,,,3.7125256673511293,0.9047155452786809
xukp20/llama-3-8b-instruct-sppo-iter1-gp-2b-tau01-table,2024-09-23,8.03,23.684961068627572,69.00069593124022,28.11988708608538,10.498489425981871,1.230425055928408,3.0833333333333326,30.17693557919622,,,posttrained,llama,xukp20,False,False,False,False,,,3.515400410677618,0.9047155452786809
xwen-team/Xwen-7B-Chat,2025-02-13,7.616,31.576751501854343,68.6409837010244,30.9216327073333,45.090634441087616,1.45413870246085,6.795052083333332,36.55806737588653,apache-2.0,,posttrained,namespace:xwen-team,xwen-team,True,False,True,False,,,8.213552361396303,0.8817269353764179
xxx777xxxASD/L3.1-ClaudeMaid-4x8B,2024-07-28,24.942,26.404880965062546,66.96487541944263,29.437347820739543,14.123867069486405,5.480984340044745,13.750520833333333,28.671690307328607,llama3.1,,merge,namespace:xxx777xxxasd,xxx777xxxasd,False,False,False,False,,,1.6427104722792607,1.3969312748898584
yam-peleg/Hebrew-Gemma-11B-Instruct,2024-07-31,10.475,14.058232008864843,30.207737691547315,16.86274051283721,6.570996978851963,3.467561521252797,9.973437500000005,17.266917848699762,other,,posttrained,gemma,yam-peleg,False,False,False,False,,,1.7412731006160165,1.0201540316383328
yam-peleg/Hebrew-Mistral-7B,2024-07-11,7.504,13.302117179699644,23.28344348550734,20.176940422218426,4.984894259818732,3.9149888143176734,7.673697916666668,19.778738179669027,apache-2.0,,posttrained,mistral,yam-peleg,True,False,True,False,,,1.0841889117043122,0.875292825371008
yam-peleg/Hebrew-Mistral-7B-200K,2024-07-11,7.504,10.64429135893812,18.55731680829089,17.49360317518456,2.3413897280966767,3.467561521252797,4.5265625000000025,17.47931442080378,apache-2.0,,posttrained,mistral,yam-peleg,True,False,True,False,,,1.0841889117043122,0.875292825371008
yanng1242/Marcoro14-7B-slerp,2025-01-19,7.242,21.933478090702422,40.59916576904835,32.97528227053496,7.477341389728097,8.612975391498878,17.844791666666662,24.09131205673759,apache-2.0,,merge,namespace:yanng1242,yanng1242,True,False,True,False,,,7.392197125256674,0.8598585204809929
yasserrmd/Coder-GRPO-3B,2025-03-05,3.086,25.914051108530288,62.07640172520024,22.91231134222773,32.02416918429003,3.691275167785232,10.365625000000003,24.414524231678485,apache-2.0,,posttrained,namespace:yasserrmd,yasserrmd,True,False,True,False,,,8.870636550308008,0.4893959217271294
yasserrmd/Text2SQL-1.5B,2025-03-06,1.544,13.233972018030462,28.574072350252884,13.675719585052784,6.797583081570997,5.033557046979867,10.179947916666668,15.142952127659573,apache-2.0,,posttrained,namespace:yasserrmd,yasserrmd,True,False,True,False,,,8.903490759753593,0.18864729599971736
ycros/BagelMIsteryTour-v2-8x7B,2024-06-28,46.703,24.258614269254906,59.9431730031871,31.69928662894613,7.854984894259818,7.270693512304249,11.303125,27.480422576832154,cc-by-nc-4.0,,posttrained,namespace:ycros,ycros,False,False,False,False,,,0.6570841889117043,1.669344778673157
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table,2024-09-30,8.03,23.61656457033402,67.08976626462231,28.170106538118223,11.178247734138973,1.230425055928408,3.85390625,30.17693557919622,,,posttrained,llama,yfzp,False,False,False,False,,,3.7453798767967146,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_8b-table,2024-09-30,8.03,24.978481283429158,73.32710541363582,29.30812792849256,10.347432024169184,1.342281879194629,5.008854166666667,30.53708628841608,,,posttrained,llama,yfzp,False,False,False,False,,,3.7453798767967146,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_gp_2b-table,2024-09-29,8.03,23.457640244691195,67.84664689690022,27.469588233937547,11.253776435045316,1.230425055928408,2.7500000000000018,30.1954048463357,,,posttrained,llama,yfzp,False,False,False,False,,,3.7125256673511293,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_gp_8b-table,2024-09-29,8.03,24.089793367665113,71.31876753680235,28.60442422478885,9.894259818731117,1.230425055928408,3.683333333333333,29.807550236406616,,,posttrained,llama,yfzp,False,False,False,False,,,3.7125256673511293,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_bt_2b-table-0.001,2024-09-30,8.03,23.246034978048385,64.95653754260917,28.09919885125768,10.120845921450153,1.230425055928408,4.8460937500000005,30.223108747044915,,,posttrained,llama,yfzp,False,False,False,False,,,3.7453798767967146,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_bt_8b-table-0.002,2024-09-30,8.03,24.470596545324664,71.96073086078272,28.78591054243753,8.761329305135952,1.342281879194629,5.593229166666667,30.38009751773049,,,posttrained,llama,yfzp,False,False,False,False,,,3.7453798767967146,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_2b-table-0.001,2024-09-29,8.03,22.724716099715508,65.04397221594259,27.82525272195498,9.365558912386708,1.230425055928408,2.853906249999999,30.029181442080382,,,posttrained,llama,yfzp,False,False,False,False,,,3.7125256673511293,0.9047155452786809
yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002,2024-09-29,8.03,23.749108318905765,70.15973173402128,28.12061516996449,8.685800604229607,1.230425055928408,4.63828125,29.659796099290777,,,posttrained,llama,yfzp,False,False,False,False,,,3.7125256673511293,0.9047155452786809
yifAI/Llama-3-8B-Instruct-SPPO-score-Iter3_gp_8b-table-0.002,2024-09-30,8.03,22.73807535003498,64.89658550423985,27.28106392287093,7.552870090634441,1.5659955257270708,7.134375000000002,27.997562056737586,,,posttrained,llama,yifai,False,False,False,False,,,3.7453798767967146,0.9047155452786809
ylalain/ECE-PRYMMAL-YL-1B-SLERP-V8,2024-11-13,1.357,9.679667500944214,15.05272676498358,15.175392374828268,0.4531722054380665,5.257270693512303,6.765625,15.373817966903072,apache-2.0,,merge,namespace:ylalain,ylalain,True,False,True,False,,,5.190965092402464,0.13257984765973707
ymcki/Llama-3.1-8B-GRPO-Instruct,2025-02-20,8.03,28.168375624484394,74.45367181301171,30.353176522305507,20.241691842900305,5.92841163310962,7.607031250000003,30.4262706855792,llama3.1,,posttrained,llama,ymcki,False,False,False,False,,,8.4435318275154,0.9047155452786809
ymcki/Llama-3.1-8B-SFT-GRPO-Instruct,2025-03-12,8.03,7.6591553865170505,33.54000718094656,4.467782695872583,4.003021148036254,0.4474272930648763,2.408854166666666,1.087839834515365,llama3.1,,posttrained,llama,ymcki,False,False,False,False,,,9.100616016427105,0.9047155452786809
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,2024-11-16,2.614,15.288362728327092,46.30945890237902,16.30199203988385,4.305135951661631,5.145413870246088,4.728385416666668,14.939790189125294,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,5.28952772073922,0.4173055832445255
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,2024-11-16,2.614,16.505537805625195,52.18209905273564,17.34833699622109,5.438066465256798,4.4742729306487705,3.357812500000001,16.232638888888886,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,5.28952772073922,0.4173055832445255
